age,annual_income,employment_length,credit_score,loan_amount,debt_to_income,utilization_rate,missed_payments_6m,loan_tenure_months,secured_loan,loan_purpose,region,unemployment_rate,inflation_rate,interest_rate,default_12m
41,120000.0,9.8,763.0,369673.0,1.8,0.398,5,36,unsecured,education,east,6.79,6.71,18.49,0
28,120000.0,2.5,717.0,69906.0,0.656,0.754,1,36,unsecured,education,south,9.44,4.82,13.42,0
61,120000.0,9.9,582.0,259911.0,1.8,0.806,2,24,secured,personal,central,6.59,5.65,19.63,0
55,120000.0,10.6,659.0,75625.0,0.656,0.448,0,48,unsecured,education,south,6.62,6.22,13.32,0
65,120000.0,9.3,627.0,425329.0,1.8,0.794,3,72,unsecured,home_improvement,south,7.5,4.89,20.44,0
59,134894.0,9.9,750.0,231864.0,1.8,0.715,0,48,secured,education,west,7.12,7.51,14.67,1
34,120000.0,2.7,658.0,304652.0,1.8,0.894,4,36,unsecured,vehicle,central,7.63,6.31,20.27,0
32,120000.0,0.0,681.0,103149.0,1.106,0.431,3,48,unsecured,personal,north,8.61,4.94,17.68,0
32,120000.0,3.1,672.0,672235.0,1.8,0.877,4,24,unsecured,vehicle,north,6.36,5.51,21.03,0
62,120000.0,8.9,575.0,596636.0,1.8,0.981,6,48,secured,home_improvement,east,8.39,2.0,21.79,1
46,120000.0,5.5,791.0,215291.0,1.8,0.963,4,48,secured,education,central,6.82,5.78,17.43,0
41,120000.0,6.1,736.0,349382.0,1.8,0.899,0,36,secured,business,west,6.09,7.9,15.47,0
64,120000.0,14.6,630.0,133756.0,1.284,0.436,1,72,secured,vehicle,west,5.84,5.54,14.6,0
48,120000.0,4.2,700.0,71360.0,0.679,0.944,3,24,unsecured,education,north,7.5,4.89,15.84,0
61,120000.0,9.0,759.0,273010.0,1.8,0.406,2,36,unsecured,personal,central,7.31,5.81,17.01,0
65,120000.0,8.7,690.0,89541.0,1.104,0.505,2,36,unsecured,business,east,6.59,3.66,15.66,1
24,120000.0,0.0,803.0,381415.0,1.8,0.603,1,60,unsecured,home_improvement,west,7.36,6.67,17.09,0
37,120000.0,2.2,900.0,321614.0,1.8,1.0,2,36,secured,home_improvement,north,6.19,5.22,14.59,1
54,120000.0,7.7,677.0,189642.0,1.745,0.846,1,48,unsecured,education,central,8.78,4.61,18.98,0
57,120000.0,10.8,642.0,182872.0,1.647,0.801,1,36,secured,home_improvement,north,6.02,4.74,16.07,1
27,120000.0,2.5,612.0,309600.0,1.8,0.492,1,24,secured,personal,east,6.85,5.79,17.75,0
35,130525.0,0.3,530.0,194554.0,1.582,0.678,2,36,unsecured,business,north,4.59,6.27,19.12,1
45,120000.0,9.9,780.0,125129.0,1.269,0.473,0,60,secured,home_improvement,east,8.48,5.35,11.75,0
56,120000.0,11.6,660.0,60814.0,0.725,0.318,0,36,secured,business,central,8.53,6.09,10.55,0
26,171071.0,0.0,798.0,303545.0,1.789,0.524,0,48,unsecured,education,north,6.58,5.86,15.15,0
48,120000.0,10.4,767.0,206527.0,1.8,0.69,1,48,unsecured,home_improvement,south,6.77,4.17,16.64,0
34,120000.0,4.2,605.0,975962.0,1.8,0.487,1,36,unsecured,personal,east,5.23,6.18,18.28,1
30,120000.0,1.8,616.0,152918.0,1.314,0.602,1,36,secured,home_improvement,central,6.25,5.8,16.02,0
44,120000.0,6.8,817.0,198060.0,1.8,0.541,2,72,unsecured,medical,north,6.8,5.22,15.42,0
39,120000.0,4.4,681.0,201104.0,1.8,0.741,0,36,unsecured,personal,central,6.62,6.57,17.2,1
49,120000.0,8.6,637.0,248449.0,1.8,0.753,0,24,secured,business,central,4.49,5.34,18.28,1
35,120000.0,4.1,608.0,86814.0,0.949,0.601,1,60,unsecured,business,east,6.78,6.05,15.31,0
58,120000.0,8.2,675.0,154788.0,1.299,0.485,3,12,secured,personal,west,6.18,4.06,15.92,0
24,120000.0,0.0,799.0,278724.0,1.8,1.0,4,36,unsecured,education,central,5.28,6.73,19.86,1
59,120000.0,11.1,737.0,131098.0,1.307,0.418,2,36,secured,home_improvement,south,5.39,6.92,13.77,1
22,120000.0,0.0,700.0,272018.0,1.8,1.0,3,36,secured,personal,central,5.38,4.17,18.0,0
54,120000.0,10.6,805.0,173315.0,1.608,0.476,2,36,unsecured,home_improvement,east,7.54,4.25,17.19,0
36,120000.0,5.2,791.0,211338.0,1.8,0.718,2,36,unsecured,home_improvement,east,9.0,5.59,18.91,0
38,120000.0,3.2,711.0,343946.0,1.8,0.806,2,36,secured,vehicle,east,10.85,7.07,16.15,0
21,120000.0,3.1,894.0,140396.0,1.604,0.534,4,60,unsecured,personal,central,6.09,6.49,17.59,0
52,120000.0,8.4,668.0,63342.0,0.887,0.308,1,72,secured,home_improvement,north,4.87,5.42,11.27,1
28,120000.0,2.2,768.0,136883.0,1.335,0.741,3,12,unsecured,home_improvement,east,6.03,5.48,17.6,1
50,120000.0,6.8,657.0,95167.0,0.946,0.845,2,60,secured,business,central,5.42,4.57,15.41,0
53,120000.0,13.1,754.0,40875.0,0.498,0.514,0,48,unsecured,vehicle,north,3.74,6.07,11.96,0
59,120000.0,7.4,667.0,151851.0,1.373,0.736,1,36,secured,vehicle,west,7.37,4.41,15.29,0
52,120000.0,6.8,721.0,185233.0,1.739,0.734,0,48,unsecured,business,central,6.0,6.81,18.33,0
34,120000.0,0.0,865.0,315999.0,1.8,0.677,1,48,secured,vehicle,north,6.76,5.82,14.55,1
54,120000.0,10.4,757.0,77610.0,0.665,0.835,2,60,unsecured,personal,south,6.65,3.98,14.36,0
58,120000.0,7.5,722.0,172395.0,1.694,1.0,5,24,unsecured,business,west,6.06,5.74,19.95,1
35,120000.0,2.1,628.0,338832.0,1.8,0.845,2,12,secured,business,central,3.69,5.39,19.16,0
26,120000.0,0.0,700.0,112025.0,1.182,0.786,1,48,secured,education,east,5.5,4.02,14.43,0
61,120000.0,10.2,610.0,230624.0,1.8,0.892,6,48,secured,personal,north,5.14,4.96,21.13,0
27,120000.0,0.0,753.0,459786.0,1.8,0.806,5,60,secured,education,south,5.59,6.22,16.89,1
47,120000.0,0.0,751.0,48505.0,0.74,0.883,0,60,secured,education,north,5.99,5.85,11.57,0
31,120000.0,3.9,673.0,194313.0,1.792,0.757,3,36,unsecured,vehicle,central,7.14,5.45,19.06,0
26,131144.0,0.0,821.0,346583.0,1.8,0.92,1,36,unsecured,vehicle,east,6.43,5.25,16.82,0
55,120000.0,11.1,800.0,129578.0,1.516,0.8,1,36,unsecured,personal,west,5.9,4.29,16.85,0
27,120000.0,6.2,697.0,400871.0,1.8,0.783,2,24,unsecured,personal,west,6.67,5.17,18.23,0
51,120000.0,7.0,728.0,245793.0,1.8,0.565,1,24,unsecured,medical,central,6.65,5.82,17.61,0
52,120000.0,11.6,642.0,514053.0,1.8,0.796,2,60,unsecured,home_improvement,east,8.16,5.04,21.03,0
23,120000.0,0.4,666.0,237661.0,1.8,0.924,3,24,unsecured,personal,west,10.11,6.26,20.04,0
28,120000.0,6.5,605.0,542612.0,1.8,0.823,0,24,unsecured,personal,west,4.63,4.37,17.87,0
56,120000.0,7.4,650.0,197798.0,1.696,0.752,1,24,secured,business,south,7.46,5.51,17.58,0
43,120000.0,0.0,678.0,66899.0,0.766,0.503,4,36,secured,vehicle,east,4.7,5.63,13.76,0
26,120000.0,1.0,562.0,107996.0,1.073,0.664,1,12,secured,business,west,7.4,6.37,15.0,0
65,120000.0,16.1,729.0,315507.0,1.8,0.826,3,24,secured,home_improvement,south,4.53,6.0,16.69,1
32,120000.0,4.4,763.0,311498.0,1.8,0.44,2,36,secured,home_improvement,central,6.25,4.61,16.92,0
21,120000.0,0.0,685.0,133001.0,1.27,0.87,2,60,unsecured,medical,central,5.5,6.37,18.08,0
62,120000.0,11.2,484.0,525863.0,1.8,0.472,2,72,secured,personal,east,6.73,4.96,19.34,1
21,120000.0,2.9,667.0,129304.0,1.317,0.518,0,36,unsecured,business,north,5.76,4.77,16.75,0
45,120000.0,5.7,582.0,219759.0,1.8,0.669,1,36,unsecured,personal,east,6.6,5.11,19.64,0
65,120000.0,18.9,640.0,215838.0,1.8,0.656,2,24,secured,vehicle,west,6.36,5.45,16.97,1
47,120000.0,4.9,795.0,68541.0,0.693,0.379,0,36,secured,medical,south,7.68,6.64,9.46,0
47,120000.0,9.5,503.0,151476.0,1.601,0.5,3,48,unsecured,home_improvement,west,6.45,5.88,20.04,0
38,120000.0,6.5,625.0,764681.0,1.8,0.752,1,60,secured,business,central,8.97,6.55,17.5,1
26,120000.0,0.0,748.0,89369.0,0.925,1.0,3,36,secured,home_improvement,south,6.18,6.17,14.48,0
46,120000.0,5.0,633.0,244349.0,1.8,0.749,2,60,unsecured,business,north,7.23,6.55,18.08,1
61,120000.0,13.1,628.0,76853.0,0.527,0.653,1,48,secured,personal,north,5.12,5.23,12.57,0
25,120000.0,1.4,838.0,88765.0,1.028,0.353,2,60,secured,personal,north,6.58,2.76,11.06,0
60,120000.0,10.8,714.0,64907.0,0.775,0.72,3,24,secured,personal,south,5.95,7.04,14.29,0
39,120000.0,0.0,756.0,300048.0,1.8,0.49,2,36,unsecured,personal,central,7.68,5.82,16.82,1
45,120000.0,8.0,723.0,92374.0,0.8,0.617,1,12,unsecured,personal,west,7.21,6.55,14.66,0
28,120000.0,2.6,698.0,370968.0,1.8,0.902,2,36,secured,vehicle,west,6.8,2.95,17.74,1
48,150040.0,6.6,808.0,115225.0,1.13,0.45,2,36,unsecured,business,central,5.84,6.83,13.93,0
29,153718.0,3.1,859.0,176875.0,1.366,0.628,2,72,unsecured,medical,west,7.63,7.25,15.66,0
33,120000.0,1.8,560.0,212649.0,1.8,0.664,1,60,unsecured,vehicle,south,7.23,7.4,20.48,0
53,120000.0,6.2,683.0,56899.0,0.66,0.623,1,60,secured,home_improvement,north,8.47,4.23,12.47,0
23,120000.0,0.0,683.0,185790.0,1.8,0.702,3,60,unsecured,personal,north,3.5,3.38,18.71,1
41,120000.0,3.6,654.0,204318.0,1.726,0.543,3,36,unsecured,medical,north,7.52,4.43,18.8,0
47,120000.0,13.0,760.0,341469.0,1.8,0.428,3,48,unsecured,home_improvement,south,7.3,5.5,17.81,0
26,120000.0,4.0,705.0,87232.0,0.755,0.299,2,48,secured,business,north,6.61,6.07,11.68,0
34,120000.0,0.3,830.0,95696.0,0.881,0.522,1,48,secured,home_improvement,central,7.93,4.87,10.18,0
36,120000.0,9.9,769.0,249873.0,1.8,0.909,4,48,unsecured,business,central,7.56,6.17,20.93,0
50,120000.0,6.0,788.0,407605.0,1.8,0.763,1,24,unsecured,home_improvement,north,6.02,5.05,16.92,0
64,120000.0,10.8,596.0,110733.0,1.072,0.672,2,36,unsecured,personal,north,5.22,5.25,15.73,1
58,120000.0,11.9,626.0,72920.0,0.784,0.217,1,12,unsecured,vehicle,north,7.32,5.33,13.09,0
29,120000.0,0.0,632.0,132472.0,1.142,0.729,0,36,unsecured,personal,east,7.66,4.06,15.3,0
21,120000.0,0.0,785.0,84233.0,0.729,0.223,0,60,unsecured,personal,central,5.11,5.03,9.39,0
23,146332.0,0.0,637.0,210777.0,1.625,0.641,2,36,secured,medical,east,6.59,5.32,17.5,1
47,235411.0,7.1,720.0,80669.0,0.458,0.443,1,12,secured,personal,central,5.61,4.84,11.11,0
28,120000.0,2.9,602.0,306321.0,1.8,0.897,2,72,secured,vehicle,east,7.86,4.79,18.68,1
31,120000.0,2.3,893.0,186876.0,1.8,1.0,4,24,unsecured,vehicle,south,7.63,5.61,17.68,0
59,120000.0,9.1,675.0,312595.0,1.8,0.867,2,36,unsecured,personal,south,6.42,3.72,19.9,1
60,120000.0,12.9,726.0,33686.0,0.458,0.391,1,12,unsecured,business,central,6.25,6.47,11.92,0
58,125193.0,10.2,605.0,51907.0,0.812,1.0,2,60,unsecured,personal,north,7.35,6.83,17.54,0
32,120000.0,2.9,758.0,377089.0,1.8,0.967,3,36,unsecured,personal,east,6.8,5.11,17.78,0
48,120000.0,7.2,553.0,101958.0,1.112,0.4,0,36,unsecured,personal,central,6.25,5.86,15.17,1
48,120000.0,12.3,613.0,62746.0,0.829,0.296,1,60,secured,home_improvement,east,4.4,6.11,12.1,0
29,120000.0,2.5,631.0,142664.0,1.455,0.66,2,48,secured,business,east,5.62,6.51,15.53,0
45,120000.0,4.5,702.0,190522.0,1.671,0.994,1,60,unsecured,business,central,8.19,5.39,18.67,1
44,120000.0,0.0,627.0,146868.0,1.534,0.515,0,48,secured,home_improvement,central,8.76,6.36,16.17,0
38,120000.0,0.0,800.0,220623.0,1.8,0.78,3,24,secured,education,east,6.34,6.07,17.38,1
54,120000.0,6.8,724.0,202021.0,1.8,0.966,1,36,unsecured,vehicle,east,7.04,4.81,18.53,1
51,120000.0,7.2,634.0,195262.0,1.8,0.981,2,36,secured,personal,central,6.48,4.49,18.59,0
44,120000.0,4.1,761.0,390992.0,1.8,0.996,3,48,unsecured,home_improvement,north,6.1,4.34,19.7,1
53,120000.0,9.1,657.0,161262.0,1.571,0.688,2,36,unsecured,home_improvement,south,6.03,3.92,17.63,0
55,120000.0,6.8,642.0,158209.0,1.332,1.0,1,36,secured,business,central,4.77,5.07,16.18,1
46,120000.0,3.5,753.0,274259.0,1.8,0.865,1,72,secured,personal,south,6.76,5.57,16.31,0
33,120000.0,4.8,502.0,233101.0,1.8,0.543,0,36,secured,personal,central,7.15,4.64,16.45,1
55,120000.0,12.6,741.0,90503.0,0.868,0.477,1,36,unsecured,personal,north,6.35,4.78,15.28,0
53,136785.0,4.7,648.0,153296.0,1.164,0.568,1,60,unsecured,vehicle,east,8.1,4.31,16.25,1
65,120000.0,11.7,632.0,216392.0,1.8,1.0,3,60,secured,business,west,5.6,6.25,18.3,1
27,120000.0,0.0,833.0,111142.0,0.984,0.612,3,36,unsecured,personal,south,5.79,5.62,14.33,0
39,120000.0,0.1,646.0,114638.0,1.231,0.532,3,60,unsecured,vehicle,east,5.24,5.9,17.64,0
62,120000.0,8.5,758.0,65877.0,0.857,0.652,3,60,unsecured,education,central,8.63,5.05,15.19,0
44,120000.0,9.2,707.0,25000.0,0.31,0.412,1,36,unsecured,business,east,5.8,5.07,11.69,0
63,120000.0,8.2,715.0,127625.0,1.155,0.872,3,36,secured,medical,north,6.65,5.41,16.5,1
21,120000.0,0.0,667.0,176793.0,1.597,1.0,1,48,secured,personal,east,5.69,4.02,16.57,0
22,120000.0,0.4,663.0,79856.0,0.727,0.417,1,48,unsecured,home_improvement,east,7.76,5.41,14.4,0
56,120000.0,8.9,801.0,398561.0,1.8,0.63,0,48,unsecured,education,central,7.64,5.1,17.19,0
37,120000.0,1.6,756.0,82425.0,0.912,0.603,4,12,unsecured,business,west,6.83,4.02,16.32,0
44,120000.0,11.7,649.0,294533.0,1.8,0.587,5,48,unsecured,personal,south,6.8,4.87,20.42,1
40,120000.0,4.0,608.0,213659.0,1.8,0.671,3,72,secured,medical,south,7.13,4.97,17.62,0
39,120000.0,4.8,642.0,669722.0,1.8,0.863,1,36,unsecured,home_improvement,central,7.1,4.61,17.56,1
63,120000.0,9.3,760.0,231167.0,1.8,0.721,2,24,unsecured,medical,central,7.75,6.75,18.19,0
25,120000.0,2.3,774.0,63572.0,0.81,0.369,2,48,unsecured,business,west,5.49,6.45,13.67,0
55,120000.0,12.2,728.0,322978.0,1.8,0.825,4,24,unsecured,vehicle,south,7.85,5.19,19.3,1
61,120000.0,15.0,565.0,490621.0,1.8,0.48,2,24,unsecured,personal,east,5.69,5.76,19.67,0
50,151661.0,5.0,771.0,51434.0,0.457,0.737,0,12,unsecured,home_improvement,south,6.8,5.08,12.58,0
38,125267.0,7.6,789.0,246578.0,1.8,0.599,1,36,secured,personal,east,5.8,5.34,14.72,0
28,120000.0,3.4,699.0,284704.0,1.8,0.818,3,48,secured,medical,central,6.74,6.13,17.43,1
51,120000.0,10.4,835.0,141728.0,1.209,0.5,2,24,secured,medical,west,7.05,4.39,11.94,0
42,120000.0,5.0,587.0,33716.0,0.561,0.58,1,48,unsecured,home_improvement,east,7.67,4.93,14.0,0
27,120000.0,0.9,737.0,134273.0,1.233,0.759,4,60,unsecured,education,west,8.36,5.46,17.85,0
37,120000.0,6.8,610.0,111559.0,1.073,0.907,1,36,unsecured,vehicle,north,7.04,4.36,16.45,0
64,120000.0,13.6,765.0,439923.0,1.8,1.0,3,60,secured,personal,south,5.42,5.72,17.59,1
32,120000.0,7.4,732.0,153647.0,1.654,0.401,0,24,unsecured,medical,south,5.94,6.55,15.25,0
29,120000.0,2.6,821.0,124492.0,1.077,0.447,4,72,unsecured,business,north,5.79,6.13,16.27,0
51,120000.0,7.2,724.0,111165.0,1.158,0.454,2,24,secured,home_improvement,west,7.88,6.16,14.51,0
29,120000.0,0.0,656.0,201136.0,1.781,0.794,2,48,unsecured,personal,east,4.24,4.62,18.58,0
62,120000.0,5.4,649.0,168883.0,1.718,0.743,3,36,secured,vehicle,central,6.67,5.37,18.06,0
59,132982.0,8.3,679.0,97396.0,1.191,0.483,2,36,unsecured,personal,west,6.66,6.43,16.48,0
65,120000.0,7.7,648.0,193226.0,1.715,0.722,0,24,unsecured,home_improvement,south,7.98,4.33,19.26,0
62,120000.0,12.7,787.0,113299.0,1.141,0.84,1,24,unsecured,vehicle,central,6.37,4.12,15.71,0
31,120000.0,0.0,782.0,30183.0,0.385,0.505,4,60,secured,personal,north,6.17,5.42,12.41,0
30,120000.0,0.7,574.0,251253.0,1.8,0.741,2,24,unsecured,home_improvement,south,7.65,5.22,20.02,1
36,120000.0,2.4,689.0,236232.0,1.8,0.716,2,48,unsecured,personal,west,7.26,6.61,18.89,0
42,120000.0,8.9,691.0,185318.0,1.8,0.768,3,24,secured,personal,north,8.46,6.48,18.13,1
60,241409.0,7.9,737.0,122076.0,0.638,0.484,3,48,secured,vehicle,north,6.46,5.45,12.13,0
54,120000.0,9.6,719.0,155307.0,1.743,0.881,2,24,unsecured,vehicle,south,6.18,5.17,19.48,1
49,120000.0,7.6,796.0,277211.0,1.8,0.799,2,36,secured,vehicle,central,5.97,5.09,16.18,0
60,120000.0,12.5,753.0,107939.0,1.125,0.455,1,48,unsecured,personal,central,7.46,4.36,14.85,1
50,120000.0,9.8,787.0,284580.0,1.8,0.442,2,60,secured,medical,central,8.56,4.82,14.78,1
38,120000.0,4.1,632.0,62402.0,0.694,0.463,1,60,secured,home_improvement,east,4.71,4.13,11.87,0
39,120000.0,0.0,689.0,181554.0,1.727,0.922,3,60,unsecured,personal,east,7.38,5.19,19.15,1
44,120000.0,5.1,629.0,165503.0,1.566,0.677,1,24,unsecured,personal,north,6.65,4.85,18.23,0
24,120000.0,0.7,704.0,312308.0,1.8,1.0,4,24,secured,vehicle,east,6.85,5.89,19.65,1
54,171955.0,9.1,758.0,89563.0,0.75,0.527,1,36,unsecured,personal,south,8.37,6.38,12.36,0
50,120000.0,5.0,758.0,96146.0,1.191,0.983,2,72,secured,business,east,7.93,5.86,14.45,0
53,138090.0,11.4,801.0,65748.0,0.324,0.583,0,72,unsecured,education,east,8.06,5.83,10.96,0
45,120000.0,6.0,738.0,112603.0,1.34,0.345,0,72,unsecured,vehicle,central,7.28,6.25,14.95,1
56,120000.0,6.0,622.0,192148.0,1.8,0.632,1,48,unsecured,home_improvement,central,7.11,5.44,19.85,0
63,120000.0,9.1,585.0,50585.0,0.391,0.107,0,36,unsecured,medical,east,7.59,7.6,12.53,0
46,120000.0,12.0,725.0,122040.0,1.203,0.623,2,60,unsecured,vehicle,central,9.79,6.07,16.13,0
40,120000.0,6.7,799.0,242078.0,1.8,1.0,1,60,unsecured,business,central,6.92,4.9,17.91,0
25,120000.0,4.1,684.0,152227.0,1.559,0.927,5,36,unsecured,vehicle,east,7.13,4.89,20.66,1
56,120000.0,5.6,572.0,170908.0,1.8,0.443,0,36,unsecured,home_improvement,south,6.0,4.6,20.48,1
61,120000.0,7.9,842.0,61147.0,0.734,0.772,3,72,unsecured,vehicle,central,4.74,5.42,14.54,0
52,120000.0,5.7,723.0,152508.0,1.207,0.884,1,48,unsecured,personal,west,8.28,4.03,17.05,1
59,120000.0,10.1,699.0,165818.0,1.718,0.843,2,72,unsecured,business,south,6.54,5.19,19.48,0
59,120000.0,9.0,598.0,146324.0,1.476,0.78,5,48,secured,personal,west,7.57,2.78,18.8,0
56,156743.0,7.3,720.0,179750.0,1.503,0.904,4,72,secured,business,central,7.17,6.66,16.06,0
43,120000.0,4.4,738.0,133128.0,1.105,0.602,0,36,unsecured,personal,east,8.55,5.3,14.11,0
25,120000.0,0.0,724.0,121004.0,1.042,0.61,1,60,secured,personal,central,6.43,7.89,13.32,0
21,120000.0,0.0,635.0,82797.0,0.872,0.526,1,36,secured,home_improvement,central,5.16,5.38,13.72,0
30,120000.0,5.6,682.0,306631.0,1.8,0.743,1,60,unsecured,education,east,8.42,5.26,18.99,0
40,120000.0,0.2,640.0,73326.0,0.984,0.773,1,36,secured,business,south,7.14,4.32,14.74,0
54,120000.0,9.3,811.0,180352.0,1.596,0.483,2,36,unsecured,business,west,6.95,5.21,14.65,0
41,120000.0,9.1,753.0,528912.0,1.8,0.713,0,24,secured,personal,west,4.23,7.31,15.49,0
22,120000.0,0.0,647.0,333012.0,1.8,0.815,2,60,secured,business,west,7.5,5.64,17.73,1
30,120000.0,0.7,598.0,226633.0,1.8,0.554,2,36,secured,business,north,4.68,6.51,17.06,0
65,120000.0,13.8,707.0,191441.0,1.8,0.618,4,12,unsecured,personal,central,7.87,5.44,19.78,0
65,120000.0,8.0,649.0,149784.0,1.374,0.845,3,24,secured,home_improvement,central,6.42,6.92,17.22,1
37,120000.0,3.9,655.0,90592.0,0.992,0.357,1,60,secured,vehicle,north,7.42,6.22,12.63,0
57,120000.0,5.9,601.0,138000.0,1.226,0.493,6,36,secured,business,central,6.82,4.65,18.31,1
53,120000.0,2.4,610.0,236492.0,1.8,0.916,0,24,unsecured,education,south,6.39,5.99,17.9,0
62,120000.0,9.8,698.0,209675.0,1.8,0.663,3,48,secured,personal,central,5.85,6.5,17.01,0
60,120000.0,6.0,666.0,271759.0,1.8,0.572,1,72,unsecured,education,south,4.33,3.31,18.85,0
49,120000.0,7.0,873.0,359614.0,1.8,0.93,5,48,secured,medical,north,6.55,4.73,18.05,0
38,120000.0,7.6,731.0,146826.0,1.467,0.503,1,48,secured,education,north,7.11,3.74,15.16,0
49,120000.0,12.6,600.0,184371.0,1.8,0.832,1,48,secured,home_improvement,west,7.27,6.32,18.19,1
35,120000.0,3.8,571.0,47363.0,0.504,0.271,1,36,secured,education,central,7.73,6.03,11.95,1
36,120000.0,6.8,716.0,705406.0,1.8,0.899,1,36,unsecured,personal,south,7.27,5.25,17.95,0
48,120000.0,7.9,656.0,124368.0,1.218,0.568,0,36,unsecured,home_improvement,south,9.16,5.31,15.4,0
46,120000.0,5.1,786.0,248600.0,1.8,1.0,2,48,unsecured,education,central,6.18,5.64,19.8,1
47,120000.0,0.7,707.0,124313.0,1.02,0.532,2,24,secured,education,south,8.91,5.72,15.06,0
38,120000.0,9.1,537.0,122451.0,1.328,0.457,4,12,secured,medical,east,7.01,7.8,17.32,0
39,120000.0,1.4,610.0,139518.0,1.352,0.964,4,48,unsecured,home_improvement,south,7.56,5.18,20.87,1
21,120000.0,4.1,635.0,72452.0,0.805,0.515,0,36,secured,home_improvement,central,7.95,5.53,14.37,0
48,120000.0,8.4,719.0,32463.0,0.219,0.377,1,60,unsecured,business,central,3.5,6.02,10.34,0
46,120000.0,3.3,607.0,345863.0,1.8,0.968,3,60,unsecured,personal,central,8.8,6.35,20.75,1
63,120000.0,11.4,698.0,232050.0,1.8,0.923,3,60,secured,education,central,7.43,5.54,17.51,0
43,120000.0,11.9,586.0,89742.0,0.925,0.972,3,36,secured,personal,east,5.94,5.74,17.36,1
42,120000.0,9.9,687.0,218325.0,1.8,0.647,2,60,secured,vehicle,south,6.24,5.38,16.45,0
24,120000.0,0.0,714.0,278050.0,1.8,0.653,3,48,secured,vehicle,east,7.79,5.14,17.24,0
29,120000.0,0.0,796.0,103729.0,0.964,0.897,0,60,secured,personal,central,6.39,8.3,12.56,0
36,120000.0,4.1,704.0,212713.0,1.8,0.739,2,36,unsecured,education,central,6.0,5.54,18.74,0
37,120000.0,3.5,625.0,313145.0,1.8,0.988,2,48,unsecured,personal,south,6.56,7.0,19.36,0
37,120000.0,7.6,798.0,63900.0,0.755,0.381,2,36,secured,personal,west,5.71,5.14,10.93,0
38,169814.0,6.5,717.0,230203.0,1.466,0.938,2,60,unsecured,education,central,5.29,4.39,17.35,0
55,120000.0,3.4,744.0,206252.0,1.786,0.524,1,48,unsecured,home_improvement,central,6.72,4.02,16.47,1
26,120000.0,2.6,640.0,552547.0,1.8,0.831,2,48,unsecured,personal,central,3.62,5.09,20.08,0
35,120000.0,3.0,693.0,233765.0,1.8,0.609,1,24,unsecured,vehicle,west,7.32,3.4,18.45,0
28,120000.0,1.9,626.0,124608.0,1.164,0.547,0,36,secured,personal,south,5.51,6.74,13.74,0
34,139100.0,4.0,727.0,134340.0,1.014,0.511,1,72,unsecured,business,north,9.21,5.23,14.31,0
51,127273.0,11.1,753.0,606346.0,1.8,1.0,1,72,unsecured,personal,south,7.44,5.57,17.98,0
23,120000.0,3.4,649.0,129230.0,1.405,0.685,2,72,unsecured,business,south,7.83,4.46,16.74,0
36,120000.0,1.5,645.0,238231.0,1.8,0.728,2,72,unsecured,education,south,4.99,4.0,19.35,0
22,162137.0,0.1,751.0,139393.0,0.891,0.41,3,48,unsecured,business,west,7.97,4.34,15.02,0
63,120000.0,9.2,624.0,328674.0,1.8,0.606,5,48,unsecured,personal,east,4.73,6.58,19.95,1
53,120000.0,3.0,572.0,339400.0,1.8,0.699,2,60,secured,vehicle,central,6.4,6.34,17.85,0
31,131991.0,2.2,723.0,160374.0,1.532,0.59,2,36,secured,personal,west,4.78,5.3,16.66,1
29,120000.0,7.5,678.0,124942.0,1.255,0.344,1,36,secured,education,central,6.49,4.18,14.43,0
25,200909.0,0.0,749.0,123020.0,0.932,1.0,0,60,unsecured,personal,central,7.17,5.5,14.5,0
42,120000.0,5.2,725.0,52959.0,0.685,0.484,0,24,unsecured,vehicle,central,6.45,6.61,12.73,0
54,120000.0,8.1,736.0,173748.0,1.619,1.0,2,36,unsecured,home_improvement,east,5.87,7.31,18.22,1
47,120000.0,7.4,674.0,171486.0,1.46,0.787,2,60,unsecured,home_improvement,north,7.6,7.7,18.6,1
60,120000.0,6.9,602.0,95752.0,1.207,0.821,4,60,unsecured,education,east,6.78,5.76,18.38,1
36,120000.0,0.0,638.0,49384.0,0.539,0.338,1,36,unsecured,medical,west,6.62,4.64,12.83,0
33,120000.0,0.0,730.0,186109.0,1.685,0.677,2,36,unsecured,medical,north,7.16,5.67,17.73,1
42,120000.0,9.2,696.0,202037.0,1.8,0.509,1,36,secured,personal,north,5.45,4.68,16.43,0
30,120000.0,0.0,645.0,210348.0,1.8,0.828,2,48,secured,home_improvement,east,7.81,6.64,19.01,1
64,120000.0,9.3,627.0,85523.0,0.962,0.543,0,36,unsecured,medical,east,7.82,6.82,13.58,0
29,120000.0,8.3,732.0,210639.0,1.8,0.615,1,36,secured,business,north,6.32,5.23,16.03,0
42,120000.0,3.0,669.0,144918.0,1.318,0.684,1,36,secured,education,central,7.14,6.15,14.31,1
